"","Obs","Year","Month","Day","Name","NestName","ID","BandNumber","BandDate","BandDateJul","MeasurementDate","MeasurementDateJulYear","MeasurementDateJul","AgeField","CalcAge","CalcAgeInteger","HatchDate","HatchDateJul","HatchDateJulYear","AllSex","BillNT","TEC","BillWidth","BillDepth","Head","UpperBill","UBillSurface","TotBillSurface","Skull","Tarsus","WingChord","Primary7","TailLength","Weight","Condition","MaxTempMean1_11","MaxTempMean12_22","MeanMaxTempIncubation","MinTempMean1_11","MinTempMean12_22","MeanMinTempIncubation","PrecipSum1_11","PrecipSum12_22","PrecipSumIncubation","GDDSum1_11","GDDSum12_22","GDDSumIncubation","CDDSum1_11","CDDSum12_22","CDDSumIncubation"
"207",1100,2004,4,25,"54","BRBI04","54 BRBI04","915-51329","5/21/2004",142,"5/21/2004",2004142,142,26,26,26,"4/25/2004",116,2004116,"M",23.6,37.2,11.7,13,77.2,13.6,176.8,229.71,40,61.8,172,110,56,408,0.12,17.12121212,22.97979798,13.39181287,5.454545455,10.15151515,1.695906433,3.8608,3.7084,8.001,65,137,48,11,32,0
"208",1087,2004,4,26,"8","HAWA04","08 HAWA04","915-51312","5/19/2004",140,"5/19/2004",2004140,140,23,23,23,"4/26/2004",117,2004117,"M",22.1,33.5,13.8,13.3,76.3,11.4,151.62,226.9625,42.8,60.8,152,92,41,385,0.12,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"209",1095,2004,4,26,"9","CAFO04","09 CAFO04","915-51324","5/20/2004",141,"5/20/2004",2004141,141,24,25.3,25,"4/26/2004",117,2004117,"M",23.7,36.4,13.2,12.4,78.7,12.7,157.48,232.96,42.3,59.4,152,94,50,407,0.12,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"210",1098,2004,4,26,"32","CAFO04","32 CAFO04","915-51327","5/20/2004",141,"5/20/2004",2004141,141,24,24.9,25,"4/26/2004",117,2004117,"M",22,35.4,12.7,12.2,75.5,13.4,163.48,220.365,40.1,55.8,144,85,42,333,0.12,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"211",1104,2004,4,26,"98","EPIN04","98 EPIN04","915-51333","5/23/2004",144,"5/23/2004",2004144,144,27,26.1,26,"4/26/2004",117,2004117,"M",23.1,34.4,13.2,12.8,77.8,11.3,144.64,223.6,43.4,59.3,166,118,51,417,0.13,17.47474747,23.13131313,13.50877193,5.404040404,10.55555556,2.076023392,4.2164,3.3528,8.7884,65,140,48,11,32,0
"212",1110,2004,4,29,"CX","SLIM04","CX SLIM04","915-51336","5/25/2004",146,"5/25/2004",2004146,146,26,26.2,26,"4/29/2004",120,2004120,"M",24,36.5,14.5,13.6,77.3,12.5,170,256.4125,40.8,58.8,168,111,61,415,0.13,19.19191919,24.74747475,14.21052632,5.909090909,11.86868687,2.368421053,4.0132,3.5814,8.7884,74,168,48,11,33,0
"213",1112,2004,4,29,"FU","SLIM04","FU SLIM04","915-51338","5/25/2004",146,"5/25/2004",2004146,146,26,26,26,"4/29/2004",120,2004120,"M",23.2,36.5,13.7,13.3,74.6,13.3,176.89,246.375,38.1,55.5,164,110,57,387,0.13,19.19191919,24.74747475,14.21052632,5.909090909,11.86868687,2.368421053,4.0132,3.5814,8.7884,74,168,48,11,33,0
"214",1113,2004,4,29,"HS","SLIM04","HS SLIM04","915-51339","5/25/2004",146,"5/25/2004",2004146,146,26,26.5,26,"4/29/2004",120,2004120,"M",23.8,35.8,13.4,13.2,76.9,12,158.4,238.07,41.1,60.8,171,116,66,442,0.13,19.19191919,24.74747475,14.21052632,5.909090909,11.86868687,2.368421053,4.0132,3.5814,8.7884,74,168,48,11,33,0
"215",1114,2004,4,29,"IR","SWEG04","IR SWEG04","915-51340","5/26/2004",147,"5/26/2004",2004147,147,27,27.1,27,"4/29/2004",120,2004120,"M",24.5,38.5,13.9,13.1,80.8,14,183.4,259.875,42.3,57,181,130,70,405,0.13,19.19191919,24.74747475,14.21052632,5.909090909,11.86868687,2.368421053,4.0132,3.5814,8.7884,74,168,48,11,33,0
"216",1131,2004,5,9,"FT","CLAR04","FT CLAR04","915-51354","6/6/2004",158,"6/6/2004",2004158,158,28,27.5,28,"5/9/2004",130,2004130,"M",25.7,37.6,12.8,13.5,81.1,11.9,160.65,247.22,43.5,60.2,188,134,77,435,0.13,24.24242424,22.27272727,17.01754386,11.91919192,11.11111111,5.233918129,3.8862,7.874,6.604,163,137,91,33,16,11
"217",1136,2004,6,1,"KO","LRI204","KO LRI204","915-51359","6/27/2004",179,"6/27/2004",2004179,179,26,26.2,26,"6/1/2004",153,2004153,"M",23.4,36,12,13.9,78,12.6,175.14,233.1,42,57,176,125,46,380,0.13,22.02020202,23.98989899,22.71929825,10.90909091,11.81818182,11.14035088,4.0132,1.524,11.7348,130,159,243,23,29,36
"218",1140,2005,4,18,"AO-WS","TRUP05","AO-WS TRUP05","915-51363","5/13/2005",133,"5/13/2005",2005133,133,25,24.4,24,"4/18/2005",108,2005108,"M",21.1,33.1,11,11.1,70.8,12,133.2,182.8775,37.7,55.4,132,74,23,245,0.11,17.02020202,13.13131313,14.06432749,2.575757576,1.161616162,0.058479532,3.81,0.6858,7.7724,33,2,17,0,0,0
"219",1138,2005,4,18,"AW","TRUP05","AW TRUP05","915-51361","5/13/2005",133,"5/13/2005",2005133,133,25,25,25,"4/18/2005",108,2005108,"M",21.5,33,11.6,11,75.1,11.5,126.5,186.45,42.1,58.5,142,91,36,260,0.11,17.02020202,13.13131313,14.06432749,2.575757576,1.161616162,0.058479532,3.81,0.6858,7.7724,33,2,17,0,0,0
"220",1141,2005,4,18,"CU","TRUP05","CU TRUP05","915-51364","5/13/2005",133,"5/13/2005",2005133,133,25,26.3,26,"4/18/2005",108,2005108,"M",23,35,11.5,12.5,75.4,12,150,210,40.4,57.1,170,114,63,337,0.12,17.02020202,13.13131313,14.06432749,2.575757576,1.161616162,0.058479532,3.81,0.6858,7.7724,33,2,17,0,0,0
"221",1139,2005,4,18,"BD","TRUP05","BD TRUP05","915-51362","5/13/2005",133,"5/13/2005",2005133,133,25,26.6,27,"4/18/2005",108,2005108,"M",22.7,30.2,12.3,12.3,76.9,7.5,92.25,185.73,46.7,58.7,178,126,60,350,0.12,17.02020202,13.13131313,14.06432749,2.575757576,1.161616162,0.058479532,3.81,0.6858,7.7724,33,2,17,0,0,0
"222",1172,2005,4,18,"BT","CCLI05","BT CCLI05","915-51399","5/18/2005",138,"5/18/2005",2005138,138,30,27.4,27,"4/18/2005",108,2005108,"M",21.2,34.4,11.7,12.8,75.1,13.2,168.96,210.7,40.7,56,192,134,75,360,0.13,17.02020202,13.13131313,14.06432749,2.575757576,1.161616162,0.058479532,3.81,0.6858,7.7724,33,2,17,0,0,0
"223",1170,2005,4,18,"L-","CCLI05","L- CCLI05","","5/18/2005",138,"5/18/2005",2005138,138,30,27.6,28,"4/18/2005",108,2005108,"M",24.1,37.2,12.3,13.4,82.1,13.1,175.54,239.01,44.9,60.4,198,133,79,NA,0,17.02020202,13.13131313,14.06432749,2.575757576,1.161616162,0.058479532,3.81,0.6858,7.7724,33,2,17,0,0,0
"224",1144,2005,4,19,"IO","HAWA05","IO HAWA05","915-51367","5/13/2005",133,"5/13/2005",2005133,133,24,25.1,25,"4/19/2005",109,2005109,"M",22.2,31.4,12.2,12.7,75.9,9.2,116.84,195.465,44.5,58.2,152,91,45,300,0.12,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"225",1146,2005,4,19,"KM","STAD05","KM STAD05","915-51369","5/16/2005",136,"5/16/2005",2005136,136,27,25.4,25,"4/19/2005",109,2005109,"M",22.3,34.3,12.8,12.6,74.5,12,151.2,217.805,40.2,54.8,158,98,48,355,0.13,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"226",1147,2005,4,19,"MK","STAD05","MK STAD05","915-51370","5/16/2005",136,"5/16/2005",2005136,136,27,25.3,25,"4/19/2005",109,2005109,"M",21.3,34.4,11.9,12,71.7,13.1,157.2,205.54,37.3,53.5,160,100,41,287,0.12,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"227",1153,2005,4,19,"XZ","FOWA05","XZ FOWA05","915-51376","5/16/2005",136,"5/16/2005",2005136,136,27,25.1,25,"4/19/2005",109,2005109,"M",20.8,33.8,12.5,11.6,74.4,13,150.8,203.645,40.6,60.1,148,92,42,356,0.12,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"228",1143,2005,4,19,"FR","HAWA05","FR HAWA05","915-51366","5/13/2005",133,"5/13/2005",2005133,133,24,25.7,26,"4/19/2005",109,2005109,"M",22.1,34,13.6,12.63,75,11.9,150.297,222.955,41,59.8,170,103,53,368,0.12,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"229",1149,2005,4,19,"OI","FOWA05","OI FOWA05","915-51372","5/16/2005",136,"5/16/2005",2005136,136,27,26.3,26,"4/19/2005",109,2005109,"M",24.2,39.8,13.5,12.8,80.2,15.6,199.68,261.685,40.4,61.5,179,118,60,400,0.12,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"230",1148,2005,4,19,"NJ","STAD05","NJ STAD05","915-51371","5/16/2005",136,"5/16/2005",2005136,136,27,27,27,"4/19/2005",109,2005109,"M",23.8,37.6,12.7,13.6,78.1,13.8,187.68,247.22,40.5,58.5,188,125,72,394,0.13,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"231",1150,2005,4,19,"SE","FOWA05","SE FOWA05","915-51373","5/16/2005",136,"5/16/2005",2005136,136,27,27,27,"4/19/2005",109,2005109,"M",22.8,36.7,14,14,79.5,13.9,194.6,256.9,42.8,61.6,183,126,72,422,0.12,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"232",1164,2005,4,19,"KL","SWEG05","KL SWEG05","915-51387","5/17/2005",137,"5/17/2005",2005137,137,28,27.5,27,"4/19/2005",109,2005109,"M",23.5,36.1,13,12.6,77.4,12.6,158.76,231.04,41.3,57.3,187,130,79,365,0.12,16.21212121,13.98989899,14.41520468,2.222222222,1.868686869,0.116959064,3.81,0.6858,7.7724,30,9,20,0,0,0
"233",1154,2005,4,20,"ZX","HAPA05","ZX HAPA05","915-51377","5/16/2005",136,"5/16/2005",2005136,136,26,26.6,27,"4/20/2005",110,2005110,"M",23.3,36.7,12.8,13.3,79.1,13.4,178.22,239.4675,42.4,58.9,176,117,68,480,0.13,15.55555556,15.3030303,15.0877193,2.323232323,2.828282828,0.14619883,3.8608,0.635,7.7216,27,29,31,0,5,0
"234",1182,2005,4,20,"PF","MCUN05","PF MCUN05","775-27311","5/20/2005",140,"5/20/2005",2005140,140,30,28,28,"4/20/2005",110,2005110,"M",21.7,34.9,11.8,13,77.9,13.2,171.6,216.38,43,56,202,140,84,365,0.13,15.55555556,15.3030303,15.0877193,2.323232323,2.828282828,0.14619883,3.8608,0.635,7.7216,27,29,31,0,5,0
"235",1184,2005,4,21,"UA","MCUN05","UA MCUN05","775-27313","5/20/2005",140,"5/20/2005",2005140,140,29,26.2,26,"4/21/2005",111,2005111,"M",19.2,32.5,11.1,11.2,71.2,13.3,148.96,181.1875,38.7,50.3,168,118,56,285,0.13,14.24242424,16.66666667,15.55555556,2.171717172,2.727272727,-0.058479532,4.0894,0.4064,7.9248,16,38,36,0,5,0
"236",1160,2005,4,22,"JM","96IR05","JM 96IR05","915-51383","5/16/2005",136,"5/16/2005",2005136,136,24,24.6,25,"4/22/2005",112,2005112,"M",19.9,33.1,13.3,12,71.71,13.2,158.4,209.3575,38.61,58.4,135,78,31,370,0.12,13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"237",1186,2005,4,22,"WY","NBUR05","WY NBUR05","775-27315","5/20/2005",140,"5/20/2005",2005140,140,28,25.5,25,"4/22/2005",112,2005112,"M",19.9,33.7,10.7,9.9,73.3,13.8,136.62,173.555,39.6,49.4,152,103,45,287,0.13,13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"238",1158,2005,4,22,"FQ","FOPA05","FQ FOPA05","915-51381","5/16/2005",136,"5/16/2005",2005136,136,24,25.6,26,"4/22/2005",112,2005112,"M",20.4,33.5,12.8,12.7,74.8,13.1,166.37,213.5625,41.3,61.3,163,103,51,375,0.12,13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"239",1188,2005,4,22,"YW","NBUR05","YW NBUR05","775-27317","5/20/2005",140,"5/20/2005",2005140,140,28,26.3,26,"4/22/2005",112,2005112,"M",22.6,32.8,11.6,11.3,78.2,10.2,115.26,187.78,45.4,55.5,171,119,58,372,0.13,13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"240",1181,2005,4,22,"OG","WILG05","OG WILG05","775-27310","5/19/2005",139,"5/19/2005",2005139,139,27,26.7,27,"4/22/2005",112,2005112,"M",24.7,39,12.7,13.8,82.1,14.3,197.34,258.375,43.1,63.6,183,121,68,445,0.12,13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"241",1187,2005,4,22,"XX","NBUR05","XX NBUR05","775-27316","5/20/2005",140,"5/20/2005",2005140,140,28,26.7,27,"4/22/2005",112,2005112,"M",22.6,34,11.4,11.1,77.4,11.4,126.54,191.25,43.4,54.2,181,125,65,351,0.13,13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"242",1189,2005,4,22,"ZV","NBUR05","ZV NBUR05","775-27318","5/20/2005",140,"5/20/2005",2005140,140,28,27.1,27,"4/22/2005",112,2005112,"M",22.4,31.9,11.6,11.4,75.8,9.5,108.3,183.425,43.9,55.2,182,129,70,320,0.12,13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"243",1200,2005,4,22,"KJ","NEEL05","KJ NEEL05","775-27330","5/22/2005",142,"5/22/2005",2005142,142,30,27,27,"4/22/2005",112,2005112,"M",24.6,37.1,12.7,13.3,79.6,12.5,166.25,241.15,42.5,55.2,183,130,68,365,0.13,13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"244",1199,2005,4,22,"IL","NEEL05","IL NEEL05","775-27328","5/22/2005",142,"5/22/2005",2005142,142,30,27.6,28,"4/22/2005",112,2005112,"M",22.3,35.1,12,12.8,77.9,12.8,163.84,217.62,42.8,59.3,190,135,79,372,0.12,13.13131313,16.31313131,15.73099415,2.121212121,2.373737374,-0.321637427,3.6322,0.381,2.2352,10,38,36,0,5,0
"245",1205,2005,4,23,"RC","SMUR05","RC SMUR05","775-27336","5/23/2005",143,"5/23/2005",2005143,143,30,27.3,27,"4/23/2005",113,2005113,"M",25.3,37.1,12.8,13.8,82.3,11.8,162.84,246.715,45.2,59.9,183,129,75,410,0.12,13.08080808,17.17171717,16.43274854,2.272727273,2.727272727,-0.321637427,3.8354,0.3556,1.905,10,39,36,0,5,0
"246",1211,2005,4,24,"XW","WWCK05","XW WWCK05","775-27342","5/23/2005",143,"5/23/2005",2005143,143,29,27.5,27,"4/24/2005",114,2005114,"M",24.2,37.1,13,14,81.6,12.9,180.6,250.425,44.5,60,189,131,79,424,0.13,12.32323232,18.53535354,16.87134503,2.222222222,3.787878788,3.5e-17,2.9464,0.7112,3.8862,10,53,36,0,5,0
"247",1214,2005,4,24,"AS","WWCK05","AS WWCK05","775-27345","5/23/2005",143,"5/23/2005",2005143,143,29,26.5,27,"4/24/2005",114,2005114,"M",23.3,36.7,12.6,13.9,77.8,13.4,186.26,243.1375,41.1,58.3,171,118,66,440,0.13,12.32323232,18.53535354,16.87134503,2.222222222,3.787878788,3.5e-17,2.9464,0.7112,3.8862,10,53,36,0,5,0
"248",1210,2005,4,24,"WX","WWCK05","WX WWCK05","775-27341","5/23/2005",143,"5/23/2005",2005143,143,29,27.7,28,"4/24/2005",114,2005114,"M",25,39.6,12.4,14.1,83.7,14.6,205.86,262.35,44.1,64.1,199,141,74,431,0.12,12.32323232,18.53535354,16.87134503,2.222222222,3.787878788,3.5e-17,2.9464,0.7112,3.8862,10,53,36,0,5,0
"249",1218,2005,4,24,"DP","EDBL05","DP EDBL05","775-27348","5/24/2005",144,"5/24/2005",2005144,144,30,27.9,28,"4/24/2005",114,2005114,"M",28.3,39,13,13.8,82.9,10.7,147.66,261.3,43.9,61.5,206,138,82,456,0.13,12.32323232,18.53535354,16.87134503,2.222222222,3.787878788,3.5e-17,2.9464,0.7112,3.8862,10,53,36,0,5,0
"250",1219,2005,4,24,"EO","EDBL05","EO EDBL05","775-27349","5/24/2005",144,"5/24/2005",2005144,144,30,27.7,28,"4/24/2005",114,2005114,"M",25.8,39.6,12.5,12.9,83.8,13.8,178.02,251.46,44.2,61.6,200,126,87,460,0.13,12.32323232,18.53535354,16.87134503,2.222222222,3.787878788,3.5e-17,2.9464,0.7112,3.8862,10,53,36,0,5,0
"251",1220,2005,4,24,"FN","EDBL05","FN EDBL05","775-27350","5/24/2005",144,"5/24/2005",2005144,144,30,28.7,29,"4/24/2005",114,2005114,"M",26.6,40.4,13,14,84.6,13.8,193.2,272.7,44.2,63.3,207,143,96,460,0.12,12.32323232,18.53535354,16.87134503,2.222222222,3.787878788,3.5e-17,2.9464,0.7112,3.8862,10,53,36,0,5,0
"252",1174,2005,4,26,"EQ","DBAR05","EQ DBAR05","775-27302","5/19/2005",139,"5/19/2005",2005139,139,23,23,23,"4/26/2005",116,2005116,"M",21.7,34.8,13.3,12.6,74.4,13.1,165.06,225.33,39.6,56.6,144,87,33,327,0.12,12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"253",1175,2005,4,26,"FP","DBAR05","FP DBAR05","775-27303","5/19/2005",139,"5/19/2005",2005139,139,23,23,23,"4/26/2005",116,2005116,"M",21.4,34.9,13.1,12.4,74,13.5,167.4,222.4875,39.1,56.4,139,80,29,321,0.12,12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"254",1192,2005,4,26,"BS","EHCR05","BS EHCR05","775-27321","5/21/2005",141,"5/21/2005",2005141,141,25,25.5,25,"4/26/2005",116,2005116,"M",21.2,35,11.6,12.2,77.7,13.8,168.36,208.25,42.7,62.6,159,99,50,372,0.11,12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"255",1191,2005,4,26,"AT","EHCR05","AT EHCR05","775-27320","5/21/2005",141,"5/21/2005",2005141,141,25,25.7,26,"4/26/2005",116,2005116,"M",22.6,36.4,12.95,12.8,80.3,13.8,176.64,234.325,43.9,64.2,167,107,50,415,0.12,12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"256",1204,2005,4,26,"PE","SEPG05","PE SEPG05","775-27334","5/22/2005",142,"5/22/2005",2005142,142,26,26.3,26,"4/26/2005",116,2005116,"M",21.6,35,12.3,12.4,76,13.4,166.16,216.125,41,58.8,179,121,54,347,0.12,12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"257",1203,2005,4,26,"OF","SEPG05","OF SEPG05","775-27333","5/22/2005",142,"5/22/2005",2005142,142,26,26.8,27,"4/26/2005",116,2005116,"M",24.8,38.2,12.2,12.3,79.5,13.4,164.82,233.975,41.3,61.2,189,116,74,415,0.12,12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"258",1222,2005,4,26,"IK","HORC05","IK HORC05","775-27352","5/24/2005",144,"5/24/2005",2005144,144,28,27.2,27,"4/26/2005",116,2005116,"M",22.9,35.8,12.8,13.3,78,12.9,171.57,233.595,42.2,59,188,130,72,393,0.12,12.47474747,19.39393939,15.61403509,1.919191919,4.090909091,-0.292397661,0.889,0.6858,4.0386,10,58,27,0,5,0
"259",1209,2005,4,27,"VY","EQUI05","VY EQUI05","775-27340","5/23/2005",143,"5/23/2005",2005143,143,26,26.9,27,"4/27/2005",117,2005117,"M",22.4,34.3,13.4,13.2,80.1,11.9,157.08,228.095,45.8,59.6,179,124,69,412,0.12,13.28282828,19.04040404,15.61403509,1.868686869,4.090909091,5.83e-17,0.8636,0.6858,3.683,10,58,32,0,5,0
"260",1226,2005,4,29,"RB","EFER05","RB EFER05","775-27356","5/25/2005",145,"5/25/2005",2005145,145,26,25.1,25,"4/29/2005",119,2005119,"M",22.3,33.9,13.5,11.9,77.2,11.6,138.04,215.265,43.3,60.8,152,90,45,378,0.12,13.13131313,19.04040404,15.58479532,1.161616162,4.191919192,0.350877193,0.6858,0.6858,3.81,2,62,34,0,5,0
"261",1230,2005,5,2,"CP","VAIR05","CP VAIR05","775-27364","5/30/2005",150,"5/30/2005",2005150,150,28,26.4,26,"5/2/2005",122,2005122,"M",24.9,36.4,13.3,13.7,78.5,11.5,157.55,245.7,42.1,59,195,117,63,410,0.13,16.66666667,16.71717172,15.58479532,2.727272727,3.484848485,1.520467836,0.4064,0.8636,4.1148,38,35,34,5,0,0
"262",1229,2005,5,2,"BQ","VAIR05","BQ VAIR05","775-27363","5/30/2005",150,"5/30/2005",2005150,150,28,27.4,27,"5/2/2005",122,2005122,"M",25.7,37.7,13.6,14.1,81.5,12,169.2,261.0725,43.8,61,194,133,76,453,0.13,16.66666667,16.71717172,15.58479532,2.727272727,3.484848485,1.520467836,0.4064,0.8636,4.1148,38,35,34,5,0,0
"263",1304,2006,4,13,"ZS","MNDY06","ZS MNDY06","775-27385","5/7/2006",127,"5/7/2006",2006127,127,24,25.6,26,"4/13/2006",103,2006103,"M",22.6,36.4,13.1,12.6,77,13.8,173.88,233.87,40.6,60.3,158,98,55,412,0.12,16.36363636,16.41414141,11.69590643,3.535353535,0.303030303,-0.67251462,1.778,0.3048,2.7178,32,12,32,0,0,0
"264",1291,2006,4,13,"JH","LOCO06","JH LOCO06","775-27392","5/10/2006",130,"5/10/2006",2006130,130,27,26.7,27,"4/13/2006",103,2006103,"M",23,38,13.5,13.3,79.5,15,199.5,254.6,41.5,63,178,121,68,425,0.12,16.36363636,16.41414141,11.69590643,3.535353535,0.303030303,-0.67251462,1.778,0.3048,2.7178,32,12,32,0,0,0
"265",1273,2006,4,14,"DP","ECRI06","DP ECRI06","775-27382","5/7/2006",127,"5/7/2006",2006127,127,23,23,23,"4/14/2006",104,2006104,"M",21.4,35.3,13.8,13.3,75.6,13.9,184.87,239.1575,40.3,57.1,144,85,43,396,0.13,15.65656566,17.37373737,12.54385965,2.929292929,0.202020202,-0.350877193,1.778,0.1524,2.5908,19,20,36,0,0,0
"266",1277,2006,4,14,"BP","HAPA06","BP HAPA06","775-27387","5/8/2006",128,"5/8/2006",2006128,128,24,25,25,"4/14/2006",104,2006104,"M",20.8,33.8,13.4,13.6,74.6,13,176.8,228.15,40.8,56.6,146,89,39,442,0.13,15.65656566,17.37373737,12.54385965,2.929292929,0.202020202,-0.350877193,1.778,0.1524,2.5908,19,20,36,0,0,0
"267",1279,2006,4,14,"GK","HAPA06","GK HAPA06","775-27389","5/8/2006",128,"5/8/2006",2006128,128,24,25.4,25,"4/14/2006",104,2006104,"M",21.8,36,13.4,13.6,75.1,14.2,193.12,243,39.1,61.5,155,98,48,425,0.12,15.65656566,17.37373737,12.54385965,2.929292929,0.202020202,-0.350877193,1.778,0.1524,2.5908,19,20,36,0,0,0
"268",1335,2006,4,14,"OC","STAD06","OC STAD06","775-27397","5/10/2006",130,"5/10/2006",2006130,130,26,26,26,"4/14/2006",104,2006104,"M",23.2,35.2,13.4,13.3,76.1,12,159.6,234.96,40.9,59.7,167,110,58,412,0.12,15.65656566,17.37373737,12.54385965,2.929292929,0.202020202,-0.350877193,1.778,0.1524,2.5908,19,20,36,0,0,0
"269",1336,2006,4,14,"PB","STAD06","PB STAD06","775-27398","5/10/2006",130,"5/10/2006",2006130,130,26,26.1,26,"4/14/2006",104,2006104,"M",21.1,32.8,12.4,12.6,72.7,11.7,147.42,205,39.9,59,169,111,59,390,0.12,15.65656566,17.37373737,12.54385965,2.929292929,0.202020202,-0.350877193,1.778,0.1524,2.5908,19,20,36,0,0,0
"270",1334,2006,4,14,"ND","STAD06","ND STAD06","775-27396","5/10/2006",130,"5/10/2006",2006130,130,26,26.5,27,"4/14/2006",104,2006104,"M",23.9,37.7,13.7,13.6,77.2,13.8,187.68,257.3025,39.5,63,174,116,67,435,0.12,15.65656566,17.37373737,12.54385965,2.929292929,0.202020202,-0.350877193,1.778,0.1524,2.5908,19,20,36,0,0,0
"271",1260,2006,4,16,"TX","CLAR06","TX CLAR06","775-27400","5/12/2006",132,"5/12/2006",2006132,132,26,26.3,26,"4/16/2006",106,2006106,"M",23.6,35.5,13.05,13.4,75.7,11.9,159.46,234.74375,40.2,62.9,174,110,65,480,0.12,15,17.72727273,13.47953216,1.666666667,0.555555556,0.847953216,1.4986,0.0762,3.0226,13,25,41,0,0,0
"272",1297,2006,4,18,"DM","MAWA06","DM MAWA06","1045-01408","5/15/2006",135,"5/15/2006",2006135,135,27,26.6,27,"4/18/2006",108,2006108,"M",24.5,37.5,14.6,13.6,81.1,13,176.8,264.375,43.6,64.5,184,121,66,403,0.11,15,18.68686869,13.33333333,1.111111111,1.616161616,1.023391813,1.4986,0.0762,3.0226,10,33,41,0,0,0
"273",1298,2006,4,18,"EL","MAWA06","EL MAWA06","1045-01409","5/15/2006",135,"5/15/2006",2006135,135,27,26.9,27,"4/18/2006",108,2006108,"M",23.5,36.5,13.8,13.6,78.2,13,176.8,250.025,41.7,63.8,182,123,70,407,0.12,15,18.68686869,13.33333333,1.111111111,1.616161616,1.023391813,1.4986,0.0762,3.0226,10,33,41,0,0,0
"274",1327,2006,4,18,"BN","SEPG06","BN SEPG06","1045-01429","5/18/2006",138,"5/18/2006",2006138,138,30,28.5,29,"4/18/2006",108,2006108,"M",25.8,40.1,13.5,13.4,84.4,14.3,191.62,269.6725,44.3,61.8,202,140,94,400,0.12,15,18.68686869,13.33333333,1.111111111,1.616161616,1.023391813,1.4986,0.0762,3.0226,10,33,41,0,0,0
"275",1328,2006,4,18,"DL","SEPG06","DL SEPG06","1045-01431","5/18/2006",138,"5/18/2006",2006138,138,30,28.6,29,"4/18/2006",108,2006108,"M",26.3,39.5,11.8,12.4,82.9,13.2,163.68,238.975,43.4,63.6,207,149,89,410,0.12,15,18.68686869,13.33333333,1.111111111,1.616161616,1.023391813,1.4986,0.0762,3.0226,10,33,41,0,0,0
