year,id,age,nest,nestName,sex,tarsus,sevenPrimary,tailLength,calcAge,billNT,billD,billW,TEC,head,skull,wingChord,exp7Primary,mass,measurementDate,measurementJulDate,hatchDate,hatchDateJul,Date,Year,Month,Day,MaxTempMean1_11,MaxTempMean12_22,MaxTempMean23_33,leadMax34_44,MeanMaxTempIncubation,PrecipSum1_11,PrecipSum12_22,PrecipSum23_33,PrecipSum34_44,PrecipSumIncubation,GDDSum1_11,GDDSum12_22,GDDSum23_33,GDDSum34_44,GDDSumIncubation,CDDSum1_11,CDDSum12_22,CDDSum23_33,CDDSum34_44,CDDSumIncubation
2008,RL WWCK08,25,WWCK,WWCK08,NA,61.7,109,53,25.85,23.3,14.1,14.3,37.1,78.4,41.3,167,53,420,5/25/2008,2008146,4/30/2008,2008121,4/30/2008,2008,4,30,60.90909,61,67.54545,82.09091,66.52632,0.54,0.63,0.34,0.18,1.83,33,24,64,227,113,0,0,7,75,5
2008,TJ WWCK08,25,WWCK,WWCK08,NA,61,105,56,25.82,22.1,13.8,14.4,36.9,78.9,42,165,57,428,5/25/2008,2008146,4/30/2008,2008121,4/30/2008,2008,4,30,60.90909,61,67.54545,82.09091,66.52632,0.54,0.63,0.34,0.18,1.83,33,24,64,227,113,0,0,7,75,5
2008,SK WWCK08,25,WWCK,WWCK08,NA,58.1,103,52,25.65,21.8,13.1,12.7,33.8,75.6,41.8,168,61,415,5/25/2008,2008146,4/30/2008,2008121,4/30/2008,2008,4,30,60.90909,61,67.54545,82.09091,66.52632,0.54,0.63,0.34,0.18,1.83,33,24,64,227,113,0,0,7,75,5
2008,UI WWCK08,25,WWCK,WWCK08,NA,57.9,99,49,25.46,21.6,12.2,11.8,34.5,72,37.5,155,53,330,5/25/2008,2008146,4/30/2008,2008121,4/30/2008,2008,4,30,60.90909,61,67.54545,82.09091,66.52632,0.54,0.63,0.34,0.18,1.83,33,24,64,227,113,0,0,7,75,5
2008,QM WWCK08,25,WWCK,WWCK08,NA,57.4,86,40,24.91,20.9,12,13,33.8,73.1,39.3,147,49,390,5/25/2008,2008146,4/30/2008,2008121,4/30/2008,2008,4,30,60.90909,61,67.54545,82.09091,66.52632,0.54,0.63,0.34,0.18,1.83,33,24,64,227,113,0,0,7,75,5
2009,SYWB BAR209,20,BAR,BAR209,NA,56.6,69,25,20,19.6,11.8,11.6,30.6,68.3,37.7,117,23,285,6/11/2009,2009162,5/22/2009,2009142,5/22/2009,2009,5,22,72.18182,71.36364,71.63636,76.54545,66.84211,1.74,1.45,1.98,2.48,1.6,108,112,134,185,106,10,5,1,24,5
2009,SBWB BAR209,20,BAR,BAR209,NA,54,73,24,20,19.2,11.9,11.5,30,68.5,38.5,116,27,310,6/11/2009,2009162,5/22/2009,2009142,5/22/2009,2009,5,22,72.18182,71.36364,71.63636,76.54545,66.84211,1.74,1.45,1.98,2.48,1.6,108,112,134,185,106,10,5,1,24,5
2009,SWWB BAR209,19,BAR,BAR209,NA,53.1,61,20,19,18.3,10.6,11.2,29.7,65.9,36.2,107,20,270,6/11/2009,2009162,5/23/2009,2009143,5/23/2009,2009,5,23,70.18182,72,72,75.90909,67.52632,1.74,1.48,1.95,2.48,1.6,91,120,137,178,114,5,5,1,24,5
2009,L3 BAR209,24,BAR,BAR209,NA,55.9,82,44,24.91,20.3,11.8,11.4,27.9,72,44.1,146,46,337,6/15/2009,2009166,5/22/2009,2009142,5/22/2009,2009,5,22,72.18182,71.36364,71.63636,76.54545,66.84211,1.74,1.45,1.98,2.48,1.6,108,112,134,185,106,10,5,1,24,5
2009,K2 BAR209,23,BAR,BAR209,NA,55,83,47,23,20.2,11.3,12.1,31.4,69.2,37.8,139,39,307,6/15/2009,2009166,5/23/2009,2009143,5/23/2009,2009,5,23,70.18182,72,72,75.90909,67.52632,1.74,1.48,1.95,2.48,1.6,91,120,137,178,114,5,5,1,24,5
2009,Z6 BRAN09,25,BRAN,BRAN09,NA,59.9,103,58,25.82,23.1,12.4,13.2,36.1,76.5,40.4,164,56,420,5/27/2009,2009147,5/2/2009,2009122,5/2/2009,2009,5,2,64.09091,70.81818,69.09091,72.81818,65.73684,0.91,1.11,1.74,1.55,1.03,49,76,86,125,100,0,5,5,5,17
2009,Y5 BRAN09,24,BRAN,BRAN09,NA,59.3,88,38,24.92,20.9,12.9,13.5,32.7,74.3,41.6,145,42,370,5/27/2009,2009147,5/3/2009,2009123,5/3/2009,2009,5,3,63.09091,72.54545,67.45455,73.81818,66.52632,0.49,1.33,1.52,1.55,1.03,42,94,70,135,100,0,8,2,5,17
2009,X4 BRAN09,25,BRAN,BRAN09,NA,58.2,104,60,25.91,23.2,13.2,14.1,36.5,79.1,42.6,163,56,425,5/27/2009,2009147,5/2/2009,2009122,5/2/2009,2009,5,2,64.09091,70.81818,69.09091,72.81818,65.73684,0.91,1.11,1.74,1.55,1.03,49,76,86,125,100,0,5,5,5,17
2009,W3 BRAN09,25,BRAN,BRAN09,NA,57.3,114,60,26.22,21.1,12,13.5,32.8,74.2,41.4,166,56,378,5/27/2009,2009147,5/2/2009,2009122,5/2/2009,2009,5,2,64.09091,70.81818,69.09091,72.81818,65.73684,0.91,1.11,1.74,1.55,1.03,49,76,86,125,100,0,5,5,5,17
2009,S-FAR BRAN09,23,BRAN,BRAN09,NA,45.8,28,7,23,15.9,10.1,12.3,24.4,60.8,36.4,72,11,168,5/27/2009,2009147,5/4/2009,2009124,5/4/2009,2009,5,4,63.81818,72.90909,66.90909,74.36364,67.10526,0.6,1.22,1.52,1.55,1.03,45,102,65,139,104,0,8,2,5,17
2009,M4 BRO209,26,BRO,BRO209,NA,59.5,118,53,26.13,23.7,12.1,12.4,36.2,77.6,41.4,168,54,393,6/28/2009,2009179,6/2/2009,2009153,6/2/2009,2009,6,2,71.36364,71.63636,76.54545,73.54545,70.52632,1.45,1.98,2.48,0.37,2.74,112,134,185,125,152,5,1,24,6,10
2009,RU CISH09,29,CISH,CISH09,NA,62.6,140,90,28.32,26,14.2,13.9,39.9,84,44.1,201,98,432,5/17/2009,2009137,4/18/2009,2009108,4/18/2009,2009,4,18,67.72727,66.36364,65.18182,74.09091,50.68421,0.46,1.05,1.12,1.74,1.5,75,56,41,122,3,17,0,0,10,0
2009,NY CISH09,29,CISH,CISH09,NA,61.1,134,89,28.05,22.9,12.3,13,32,77.8,45.8,194,86,411,5/17/2009,2009137,4/18/2009,2009108,4/18/2009,2009,4,18,67.72727,66.36364,65.18182,74.09091,50.68421,0.46,1.05,1.12,1.74,1.5,75,56,41,122,3,17,0,0,10,0
2009,TS CISH09,28,CISH,CISH09,NA,59.8,113,67,26.42,22.6,12.7,13.5,35.1,76.7,41.6,172,60,375,5/17/2009,2009137,4/19/2009,2009109,4/19/2009,2009,4,19,69.36364,65.54545,65.90909,72.18182,52.42105,0.54,0.98,1.11,1.74,1.5,85,57,44,108,9,17,0,0,10,0
2009,PW CISH09,29,CISH,CISH09,NA,59.7,137,71,27.4,24.1,13.8,11.9,36,80.1,44.1,190,86,412,5/17/2009,2009137,4/18/2009,2009108,4/18/2009,2009,4,18,67.72727,66.36364,65.18182,74.09091,50.68421,0.46,1.05,1.12,1.74,1.5,75,56,41,122,3,17,0,0,10,0
2009,OX CISH09,29,CISH,CISH09,NA,59.5,137,85,27.97,24.3,13.5,13.9,36.6,81,44.4,196,89,435,5/17/2009,2009137,4/18/2009,2009108,4/18/2009,2009,4,18,67.72727,66.36364,65.18182,74.09091,50.68421,0.46,1.05,1.12,1.74,1.5,75,56,41,122,3,17,0,0,10,0
2009,N5 CLA209,28,CLA,CLA209,NA,59.1,127,74,27.15,22.4,12,12.6,31.4,76.1,44.7,171,78,355,7/11/2009,2009192,6/13/2009,2009164,6/13/2009,2009,6,13,71.63636,76.54545,73.54545,77.81818,70,1.98,2.48,0.37,0.24,3,134,185,125,187,170,1,24,6,29,7
2009,3 DOGS09,12,DOGS,DOGS09,NA,42.8,11,0,12,14.6,11.6,13.3,22.6,59.2,36.6,50,0,226,5/3/2009,2009123,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,2 DOGS09,12,DOGS,DOGS09,NA,40.2,11,0,12,14.8,11.4,12.3,20.3,56.9,36.6,49,0,209,5/3/2009,2009123,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,1 DOGS09,12,DOGS,DOGS09,NA,39.6,13,2,12,15.8,11.9,14.1,24,58.7,34.7,52,0,239,5/3/2009,2009123,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,WE DOGS09,25,DOGS,DOGS09,NA,64.5,116,67,26.51,23.2,13.6,13.8,33.7,80.7,47,177,58,454,5/16/2009,2009136,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,YC DOGS09,25,DOGS,DOGS09,NA,60.4,111,61,26.15,22.6,12.6,12.7,33.6,77.1,43.5,168,51,405,5/16/2009,2009136,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,XD DOGS09,25,DOGS,DOGS09,NA,60,116,67,26.51,23.4,13.7,14.2,36.1,78,41.9,177,56,415,5/16/2009,2009136,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,C3 ECRI09,28,ECRI,ECRI09,NA,61.5,127,75,27.18,22.4,13.7,13,38.5,82.7,44.2,191,85,425,5/18/2009,2009138,4/20/2009,2009110,4/20/2009,2009,4,20,68.90909,64.45455,69.09091,70.18182,52.78947,0.54,0.98,1.11,1.74,1.5,80,56,64,91,11,17,0,5,5,0
2009,B2 ECRI09,28,ECRI,ECRI09,NA,59.5,131,85,27.75,23.8,13.3,11.7,36.1,80.8,44.7,190,90,412,5/18/2009,2009138,4/20/2009,2009110,4/20/2009,2009,4,20,68.90909,64.45455,69.09091,70.18182,52.78947,0.54,0.98,1.11,1.74,1.5,80,56,64,91,11,17,0,5,5,0
2009,D4 ECRI09,28,ECRI,ECRI09,NA,58.1,128,82,27.51,22.8,13.7,12.2,36,79.4,43.4,189,82,398,5/18/2009,2009138,4/20/2009,2009110,4/20/2009,2009,4,20,68.90909,64.45455,69.09091,70.18182,52.78947,0.54,0.98,1.11,1.74,1.5,80,56,64,91,11,17,0,5,5,0
2009,3 FOWA09,4,FOWA,FOWA09,NA,17.3,0,0,4,8,8.4,8.2,13.6,35.9,22.3,NA,NA,44,4/17/2009,2009107,4/13/2009,2009103,4/13/2009,2009,4,13,56.09091,72.63636,63.90909,73.18182,50.10526,0.45,0.58,0.7,1.12,2.35,10,94,44,100,6,0,17,0,8,0
2009,1 FOWA09,4,FOWA,FOWA09,NA,16.7,0,0,4,7.2,7.5,7.6,13.2,32.7,19.5,NA,NA,35,4/17/2009,2009107,4/13/2009,2009103,4/13/2009,2009,4,13,56.09091,72.63636,63.90909,73.18182,50.10526,0.45,0.58,0.7,1.12,2.35,10,94,44,100,6,0,17,0,8,0
2009,2 FOWA09,4,FOWA,FOWA09,NA,15.8,0,0,4,6.8,7.6,8.4,15.3,33.7,18.4,NA,NA,35,4/17/2009,2009107,4/13/2009,2009103,4/13/2009,2009,4,13,56.09091,72.63636,63.90909,73.18182,50.10526,0.45,0.58,0.7,1.12,2.35,10,94,44,100,6,0,17,0,8,0
2009,4 FOWA09,3,FOWA,FOWA09,NA,14.5,0,0,3,6.1,6.2,7,10.5,29.2,18.7,NA,NA,22,4/17/2009,2009107,4/14/2009,2009104,4/14/2009,2009,4,14,57,73.54545,64.90909,72.81818,49.73684,0.46,0.57,0.71,1.55,2.35,10,94,52,95,6,0,17,0,8,0
2009,BZ FOWA09,26,FOWA,FOWA09,NA,64,102,48,25.51,22.6,12.3,13.5,35.3,79.4,44.1,166,55,393,5/9/2009,2009129,4/13/2009,2009103,4/13/2009,2009,4,13,56.09091,72.63636,63.90909,73.18182,50.10526,0.45,0.58,0.7,1.12,2.35,10,94,44,100,6,0,17,0,8,0
2009,AA FOWA09,26,FOWA,FOWA09,NA,62.2,110,61,26.12,23.3,13.4,13.1,36.7,77.3,40.6,170,61,400,5/9/2009,2009129,4/13/2009,2009103,4/13/2009,2009,4,13,56.09091,72.63636,63.90909,73.18182,50.10526,0.45,0.58,0.7,1.12,2.35,10,94,44,100,6,0,17,0,8,0
2009,DX FOWA09,25,FOWA,FOWA09,NA,61.6,94,46,25.25,22.6,12.2,13,33.5,76.7,43.2,152,35,350,5/9/2009,2009129,4/14/2009,2009104,4/14/2009,2009,4,14,57,73.54545,64.90909,72.81818,49.73684,0.46,0.57,0.71,1.55,2.35,10,94,52,95,6,0,17,0,8,0
2009,CY FOWA09,26,FOWA,FOWA09,NA,60.5,115,68,26.52,22.1,13,12.8,33.7,76.5,42.8,173,67,373,5/9/2009,2009129,4/13/2009,2009103,4/13/2009,2009,4,13,56.09091,72.63636,63.90909,73.18182,50.10526,0.45,0.58,0.7,1.12,2.35,10,94,44,100,6,0,17,0,8,0
2009,F7 HAMU09,24,HAMU,HAMU09,NA,60.5,93,31,24.92,19.2,14,NA,33.5,74,40.5,151,49,360,5/30/2009,2009150,5/6/2009,2009126,5/6/2009,2009,5,6,64.90909,72.81818,67.72727,74.09091,67.15789,0.71,1.55,1.16,1.92,1.23,52,95,81,144,105,0,8,2,5,17
2009,E6 HAMU09,23,HAMU,HAMU09,NA,57.7,60,20,23,19,11.5,13.1,29.3,69.6,40.3,116,23,287,5/30/2009,2009150,5/7/2009,2009127,5/7/2009,2009,5,7,66.54545,72,68.09091,73.72727,67,1.4,0.75,1.08,2.27,1.39,60,96,83,145,112,0,8,2,5,17
2009,doa HAMU09,22,HAMU,HAMU09,NA,54.7,55,10,22,17.9,10.2,11.4,30.7,67.8,37.1,110,30,232,5/30/2009,2009150,5/8/2009,2009128,5/8/2009,2009,5,8,65.72727,73.63636,68.18182,73.36364,66.63158,1.24,1.59,0.56,1.98,1.4,53,113,79,143,112,0,10,0,5,17
2009,2 HAPA09,7,HAPA,HAPA09,NA,23,0,0,7,10.4,10.5,11.1,17.4,43.1,25.7,NA,NA,81,4/25/2009,2009115,4/18/2009,2009108,4/18/2009,2009,4,18,67.72727,66.36364,65.18182,74.09091,50.68421,0.46,1.05,1.12,1.74,1.5,75,56,41,122,3,17,0,0,10,0
2009,3 HAPA09,7,HAPA,HAPA09,NA,20.8,0,0,7,10,9.4,9.8,16.2,42.5,26.3,NA,NA,75,4/25/2009,2009115,4/18/2009,2009108,4/18/2009,2009,4,18,67.72727,66.36364,65.18182,74.09091,50.68421,0.46,1.05,1.12,1.74,1.5,75,56,41,122,3,17,0,0,10,0
2009,1 HAPA09,5,HAPA,HAPA09,NA,14.7,0,0,5,7.2,7.1,8,12.8,32.4,19.6,NA,NA,37,4/25/2009,2009115,4/20/2009,2009110,4/20/2009,2009,4,20,68.90909,64.45455,69.09091,70.18182,52.78947,0.54,0.98,1.11,1.74,1.5,80,56,64,91,11,17,0,5,5,0
2009,LP HAPA09,25,HAPA,HAPA09,NA,58.5,106,53,25.76,22.4,12.5,12.3,33.4,76.3,42.9,161,54,390,5/13/2009,2009133,4/18/2009,2009108,4/18/2009,2009,4,18,67.72727,66.36364,65.18182,74.09091,50.68421,0.46,1.05,1.12,1.74,1.5,75,56,41,122,3,17,0,0,10,0
2009,MO HAPA09,25,HAPA,HAPA09,NA,56.7,103,51,25.62,21.5,13.4,12.1,33.6,73.5,39.9,156,69,362,5/13/2009,2009133,4/18/2009,2009108,4/18/2009,2009,4,18,67.72727,66.36364,65.18182,74.09091,50.68421,0.46,1.05,1.12,1.74,1.5,75,56,41,122,3,17,0,0,10,0
2009,NN HAPA09,23,HAPA,HAPA09,NA,54,75,32,23,18.9,11.7,11,30.2,68.5,38.3,129,40,282,5/13/2009,2009133,4/20/2009,2009110,4/20/2009,2009,4,20,68.90909,64.45455,69.09091,70.18182,52.78947,0.54,0.98,1.11,1.74,1.5,80,56,64,91,11,17,0,5,5,0
2009,1 HORC09,14,HORC,HORC09,NA,42.3,26,6,14,15.5,11.9,15,23.6,62.2,38.6,67,0,247,5/2/2009,2009122,4/18/2009,2009108,4/18/2009,2009,4,18,67.72727,66.36364,65.18182,74.09091,50.68421,0.46,1.05,1.12,1.74,1.5,75,56,41,122,3,17,0,0,10,0
2009,OM HORC09,25,HORC,HORC09,NA,60.3,110,57,26,21.5,12.7,13.3,32.4,75.5,43.1,166,49,429,5/13/2009,2009133,4/18/2009,2009108,4/18/2009,2009,4,18,67.72727,66.36364,65.18182,74.09091,50.68421,0.46,1.05,1.12,1.74,1.5,75,56,41,122,3,17,0,0,10,0
2009,UG JUDD09,23,JUDD,JUDD09,NA,61.9,87,40,23,21.5,12.5,12.6,32.5,76,43.5,146,37,447,5/15/2009,2009135,4/22/2009,2009112,4/22/2009,2009,4,22,71.54545,63.09091,72.54545,67.45455,52.68421,0.88,0.49,1.33,1.52,1.82,92,42,94,70,10,17,0,8,2,0
2009,VF JUDD09,23,JUDD,JUDD09,NA,59.8,92,45,23,21.2,12.6,13.3,31,73.8,42.8,152,45,420,5/15/2009,2009135,4/22/2009,2009112,4/22/2009,2009,4,22,71.54545,63.09091,72.54545,67.45455,52.68421,0.88,0.49,1.33,1.52,1.82,92,42,94,70,10,17,0,8,2,0
2009,TH JUDD09,23,JUDD,JUDD09,NA,57.6,93,50,23,21.9,12.1,11.8,33.2,75.8,42.6,152,44,405,5/15/2009,2009135,4/22/2009,2009112,4/22/2009,2009,4,22,71.54545,63.09091,72.54545,67.45455,52.68421,0.88,0.49,1.33,1.52,1.82,92,42,94,70,10,17,0,8,2,0
2009,1 KAYS09,2,KAYS,KAYS09,NA,14.5,0,0,2,6,7.3,7,8.9,31.2,22.3,NA,NA,22,4/25/2009,2009115,4/23/2009,2009113,4/23/2009,2009,4,23,71.36364,63.81818,72.90909,66.90909,52.36842,0.71,0.6,1.22,1.52,1.28,90,45,102,65,10,17,0,8,2,0
2009,2 KAYS09,2,KAYS,KAYS09,NA,14.5,0,0,2,6.6,6.6,7.6,10.3,29.2,18.9,NA,NA,20,4/25/2009,2009115,4/23/2009,2009113,4/23/2009,2009,4,23,71.36364,63.81818,72.90909,66.90909,52.36842,0.71,0.6,1.22,1.52,1.28,90,45,102,65,10,17,0,8,2,0
2009,4 KAYS09,1,KAYS,KAYS09,NA,12.3,0,0,1,5.7,6.2,6.4,9.4,28.7,19.3,NA,NA,15,4/25/2009,2009115,4/24/2009,2009114,4/24/2009,2009,4,24,72.63636,63.90909,73.18182,66.72727,53,0.58,0.7,1.12,1.59,1.09,94,44,100,71,10,17,0,8,2,0
2009,3 KAYS09,0,KAYS,KAYS09,NA,11.2,0,0,0,5.6,5.8,6.1,7.6,24.1,16.5,NA,NA,12,4/25/2009,2009115,4/25/2009,2009115,4/25/2009,2009,4,25,73.54545,64.90909,72.81818,67.72727,54.15789,0.57,0.71,1.55,1.16,1.01,94,52,95,81,13,17,0,8,2,0
2009,XO KAYS09,24,KAYS,KAYS09,NA,61.8,95,45,25.25,22.2,12.3,13.7,32.7,78,45.3,157,42,410,5/18/2009,2009138,4/24/2009,2009114,4/24/2009,2009,4,24,72.63636,63.90909,73.18182,66.72727,53,0.58,0.7,1.12,1.59,1.09,94,44,100,71,10,17,0,8,2,0
2009,WP KAYS09,25,KAYS,KAYS09,NA,59.6,97,46,25.33,21.9,11.9,13.6,34.6,75.9,41.3,155,54,382,5/18/2009,2009138,4/23/2009,2009113,4/23/2009,2009,4,23,71.36364,63.81818,72.90909,66.90909,52.36842,0.71,0.6,1.22,1.52,1.28,90,45,102,65,10,17,0,8,2,0
2009,ZM KAYS09,25,KAYS,KAYS09,NA,58.9,105,57,25.85,22,12,13.9,33.2,76,42.8,162,54,402,5/18/2009,2009138,4/23/2009,2009113,4/23/2009,2009,4,23,71.36364,63.81818,72.90909,66.90909,52.36842,0.71,0.6,1.22,1.52,1.28,90,45,102,65,10,17,0,8,2,0
2009,A1 KAYS09,23,KAYS,KAYS09,NA,56.2,62,22,23,19.6,11.6,13.2,30.3,69.5,39.2,118,29,295,5/18/2009,2009138,4/25/2009,2009115,4/25/2009,2009,4,25,73.54545,64.90909,72.81818,67.72727,54.15789,0.57,0.71,1.55,1.16,1.01,94,52,95,81,13,17,0,8,2,0
2009,UR LISP09,18,LISP,LISP09,NA,54,63,21,18,19.9,11.4,13,31,70.1,39.1,117,13,273,5/17/2009,2009137,4/29/2009,2009119,4/29/2009,2009,4,29,66.36364,65.18182,74.09091,70.18182,62.63158,1.05,1.12,1.74,0.41,0.72,56,41,122,94,85,0,0,10,2,17
2009,VQ LISP09,18,LISP,LISP09,NA,53.9,62,20,18,17.7,10.8,12.2,28.4,68.1,39.7,114,22,255,5/17/2009,2009137,4/29/2009,2009119,4/29/2009,2009,4,29,66.36364,65.18182,74.09091,70.18182,62.63158,1.05,1.12,1.74,0.41,0.72,56,41,122,94,85,0,0,10,2,17
2009,J1 LOCO09,26,LOCO,LOCO09,NA,61.6,106,66,26.17,22.3,13.8,11.2,35,78.7,43.7,170,75,409,5/30/2009,2009150,5/4/2009,2009124,5/4/2009,2009,5,4,63.81818,72.90909,66.90909,74.36364,67.10526,0.6,1.22,1.52,1.55,1.03,45,102,65,139,104,0,8,2,5,17
2009,G8 LOCO09,26,LOCO,LOCO09,NA,60.8,108,64,26.16,24.8,13.8,13.8,37.8,80.2,42.4,165,60,425,5/30/2009,2009150,5/4/2009,2009124,5/4/2009,2009,5,4,63.81818,72.90909,66.90909,74.36364,67.10526,0.6,1.22,1.52,1.55,1.03,45,102,65,139,104,0,8,2,5,17
2009,H9 LOCO09,28,LOCO,LOCO09,NA,60.3,127,75,27.18,24.6,14,12.4,36.4,80.5,44.1,187,76,450,5/30/2009,2009150,5/2/2009,2009122,5/2/2009,2009,5,2,64.09091,70.81818,69.09091,72.81818,65.73684,0.91,1.11,1.74,1.55,1.03,49,76,86,125,100,0,5,5,5,17
2009,I0 LOCO09,27,LOCO,LOCO09,NA,59.6,117,70,26.65,23.2,13.9,13.2,34.4,78.9,44.5,178,79,434,5/30/2009,2009150,5/3/2009,2009123,5/3/2009,2009,5,3,63.09091,72.54545,67.45455,73.81818,66.52632,0.49,1.33,1.52,1.55,1.03,42,94,70,135,100,0,8,2,5,17
2009,1 MNDY09,10,MNDY,MNDY09,NA,34.2,4,0,10,13.6,11,11.8,22.1,53.9,31.8,NA,0,142,4/25/2009,2009115,4/15/2009,2009105,4/15/2009,2009,4,15,59.63636,72,66.54545,72,50.31579,0.46,0.77,1.4,0.75,2.04,13,92,60,96,6,0,17,0,8,0
2009,3 MNDY09,10,MNDY,MNDY09,NA,32.1,4,0,10,13.1,11.5,13.5,19.6,55.7,36.1,NA,0,130,4/25/2009,2009115,4/15/2009,2009105,4/15/2009,2009,4,15,59.63636,72,66.54545,72,50.31579,0.46,0.77,1.4,0.75,2.04,13,92,60,96,6,0,17,0,8,0
2009,2 MNDY09,10,MNDY,MNDY09,NA,29.2,4,0,10,12.2,10.3,12.1,21.5,50.8,29.3,NA,0,104,4/25/2009,2009115,4/15/2009,2009105,4/15/2009,2009,4,15,59.63636,72,66.54545,72,50.31579,0.46,0.77,1.4,0.75,2.04,13,92,60,96,6,0,17,0,8,0
2009,4 MNDY09,8,MNDY,MNDY09,NA,21.1,0,0,8,10.2,8.6,9.5,16.6,41.7,25.1,NA,NA,54,4/25/2009,2009115,4/17/2009,2009107,4/17/2009,2009,4,17,64.63636,67.90909,65.18182,74.63636,50.10526,0.46,0.94,1.23,1.7,2.02,50,68,47,121,3,7,10,0,10,0
2009,HT MNDY09,25,MNDY,MNDY09,NA,58,104,58,25.85,23.4,12.4,12,35.6,78.2,42.6,164,50,397,5/10/2009,2009130,4/15/2009,2009105,4/15/2009,2009,4,15,59.63636,72,66.54545,72,50.31579,0.46,0.77,1.4,0.75,2.04,13,92,60,96,6,0,17,0,8,0
2009,JR MNDY09,25,MNDY,MNDY09,NA,56.3,98,58,25.68,21.5,12,10.9,33.1,72.1,39,157,47,352,5/10/2009,2009130,4/15/2009,2009105,4/15/2009,2009,4,15,59.63636,72,66.54545,72,50.31579,0.46,0.77,1.4,0.75,2.04,13,92,60,96,6,0,17,0,8,0
2009,KQ MNDY09,23,MNDY,MNDY09,NA,55.6,77,33,23,20.7,12.2,12.7,32,70.3,38.3,130,29,323,5/10/2009,2009130,4/17/2009,2009107,4/17/2009,2009,4,17,64.63636,67.90909,65.18182,74.63636,50.10526,0.46,0.94,1.23,1.7,2.02,50,68,47,121,3,7,10,0,10,0
2009,IS MNDY09,25,MNDY,MNDY09,NA,54.7,111,59,26.09,20.8,11.1,10,34.2,73.6,39.4,161,68,344,5/10/2009,2009130,4/15/2009,2009105,4/15/2009,2009,4,15,59.63636,72,66.54545,72,50.31579,0.46,0.77,1.4,0.75,2.04,13,92,60,96,6,0,17,0,8,0
2009,3b NMUR09,12,NMUR,NMUR09,NA,40.9,9,0,12,14.8,10.8,12.2,22.3,56.5,34.2,53,0,200,5/3/2009,2009123,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,4l NMUR09,12,NMUR,NMUR09,NA,39,10,0,12,14.8,11.3,12.4,22.3,57.7,35.4,51,0,220,5/3/2009,2009123,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,2w NMUR09,12,NMUR,NMUR09,NA,37.8,10,0,12,15.7,11.4,13.3,23.9,57.1,33.2,44,0,188,5/3/2009,2009123,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,5g NMUR09,12,NMUR,NMUR09,NA,37.4,9,0,12,14.1,10.7,13.1,21.1,55.1,34,45,0,170,5/3/2009,2009123,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,1a NMUR09,11,NMUR,NMUR09,NA,34.6,5,0,11,13.8,10.6,12,21.9,53.8,31.9,40,0,153,5/3/2009,2009123,4/22/2009,2009112,4/22/2009,2009,4,22,71.54545,63.09091,72.54545,67.45455,52.68421,0.88,0.49,1.33,1.52,1.82,92,42,94,70,10,17,0,8,2,0
2009,GF NMUR09,25,NMUR,NMUR09,NA,59.4,104,59,25.88,21.7,12.7,13.3,33.2,75,41.8,159,60,395,5/16/2009,2009136,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
2009,FG NMUR09,25,NMUR,NMUR09,NA,59.3,102,52,25.62,24.1,12.4,13.8,35.3,77.6,42.3,159,51,415,5/16/2009,2009136,4/21/2009,2009111,4/21/2009,2009,4,21,69.09091,64.09091,70.81818,69.09091,52.73684,0.61,0.91,1.11,1.74,1.65,85,49,76,86,11,17,0,5,5,0
